Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 30
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 0.000, Pos Y: 0.000, Theta: 0.000, Phi: 0.000
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-29.785043170127892	1.557131594009231	-38.76824536224806	1.9771677089372188	69.83166541660998	1.6630917988699074	47.09822736093102	1.0618501424307583
51.0	-9.44955035487467	1.5560307840367213	-18.73729650619216	2.0048128228769446	91.88939964527655	1.6691262952617227	68.46387189408945	1.0630661475120837
52.0	10.356198859815816	1.5733156438542686	1.2740570410002012	2.0153749215649186	114.2526362454034	1.6806685366432552	90.36523722280307	1.0768934417278664
53.0	30.478250974859737	1.5763613935840988	21.073967971908257	2.0313773181671873	136.134699213885	1.6827956981594387	111.92288437121262	1.0724230375677837
54.0	50.295096094223226	1.5934475305788893	40.69053026907736	2.045669148478129	158.07010761085056	1.6922134325454044	133.39696223421015	1.081691746336822
55.0	70.40892913785973	1.601303649322903	61.002609413550736	2.058510797388678	180.45965298871113	1.7058412969169017	155.56809516635107	1.0951844133544713
56.0	91.24371765325937	1.6071474773701655	81.43006606782546	2.0720925393995273	202.95582837235332	1.7028849472713965	177.73912490345413	1.0969292526534242
57.0	112.31379618494532	1.5881911381512317	102.80468019200984	2.0370016375735234	226.5722526366859	1.6789769197701276	200.3831424642507	1.0806077783163135
58.0	132.70118199679825	1.5256435786040872	123.11143205817913	1.9630840479756189	248.82278779965276	1.6210884505885343	222.6629213461128	1.0453844765848375
59.0	153.10608167376887	1.4244714183521905	143.7181036658112	1.8212612020150785	271.4637806032866	1.5067496829434002	244.4738620362411	0.962473020353947
60.0	169.29921063562452	1.311794894271537	159.84048315906196	1.6768277138316943	289.94085244099375	1.3810324189039012	262.17514645928134	0.8936473653130006
61.0	184.46231601315495	1.2663777572710564	174.26428917241876	1.6179033532926659	306.45490492887217	1.3349784670303118	278.57828763598815	0.8626229583825834
62.0	199.9640945247365	1.2626108842280341	189.44212747436126	1.6155214678967122	324.0033484519743	1.3262168571738209	295.4500799238678	0.8637378427563138
63.0	216.293580689421	1.2667248052541678	205.79725221876487	1.6191680822633674	341.84518214025553	1.3264720062030706	313.5612672876514	0.8657831339139465
64.0	232.65866712683206	1.266210024571868	221.87487410341868	1.6254197198087619	360.8097625788738	1.3332141839110452	332.21763336578306	0.874061555703784
65.0	249.42576239379346	1.2741906223480177	238.64458577517854	1.6368996937988303	379.3186063035181	1.3396427307718886	349.7465840185307	0.8727974828227766
66.0	266.0780450387659	1.279230056099039	255.44119509444798	1.6464693825641625	398.1699656747275	1.3373111995621807	368.725645316978	0.8742962413913319
67.0	283.1815828159268	1.2802247878100042	272.25159191046	1.6425379364665145	417.26643840496155	1.3397828507423115	387.2239735560986	0.8778698785804531
68.0	299.82347614468284	1.2813708746511765	288.78618260900026	1.6483246407200207	436.40732972177165	1.341129973011013	405.2617119988052	0.8824201320016423
69.0	316.60252422176535	1.2841946128661608	305.2964689059772	1.6440713510313472	454.9602226604383	1.334077657159535	424.1035294056959	0.8769744681753021
